713;teilnehmen|teilnehmen an;take part;2022-03-15;Kl. 6|Unit 4|Reading corner
714;Wettbewerb;competition;2022-03-15;Kl. 6|Unit 4|Reading corner
715;Rührei;scrambled egg;2022-03-15;Kl. 6|Unit 4|Reading corner
716;zuschauen;watch;2022-03-15;Kl. 6|Unit 4|Reading corner
717;Mehl;flour;2022-03-15;Kl. 6|Unit 4|Reading corner
718;werden;become;2022-03-15;Kl. 6|Unit 4|Reading corner
719;Magie|Zauberei|magisch|Zauber-;magic;2022-03-15;Kl. 6|Unit 4|Reading corner
720;eigene;own;2022-03-15;Kl. 6|Unit 4|Reading corner
721;italienisch|Italiener|Italienerin|Italienisch;Italian;2022-03-15;Kl. 6|Unit 4|Reading corner
722;ich arbeite lieber;I prefer working;2022-03-15;Kl. 6|Unit 4|Reading corner
723;Backofen;oven;2022-03-15;Kl. 6|Unit 4|Reading corner
724;herumrennen;run about;2022-03-15;Kl. 6|Unit 4|Reading corner
725;hart;hard;2022-03-15;Kl. 6|Unit 4|Reading corner
726;Rezept;recipe;2022-03-15;Kl. 6|Unit 4|Reading corner
727;von mir;of mine;2022-03-15;Kl. 6|Unit 4|Reading corner
728;Teelöffel;teaspoon;2022-03-15;Kl. 6|Unit 4|Reading corner
729;Stück;piece;2022-03-15;Kl. 6|Unit 4|Reading corner
730;geheim;secret;2022-03-15;Kl. 6|Unit 4|Reading corner
731;Sekunde;second;2022-03-15;Kl. 6|Unit 4|Reading corner
732;sich schneiden|schneiden;cut;2022-03-15;Kl. 6|Unit 4|Reading corner
733;Toast;toast;2022-03-15;Kl. 6|Unit 4|Reading corner
734;ganz;all;2022-03-15;Kl. 6|Unit 4|Reading corner
735;Glückwunsch!;Congratulations!;2022-03-15;Kl. 6|Unit 4|Reading corner
736;Tipp|Ratschlag;tip;2022-03-15;Kl. 6|Unit 4|Reading corner
737;verdrehen|verzerren;twist;2022-04-04;Kl. 6|Unit 4|Film corner
738;Fußgelenk|Fußknöchel;ankle;2022-04-04;Kl. 6|Unit 4|Film corner
739;Basketball;basketball;2022-04-04;Kl. 6|Unit 4|Film corner
740;reichen;pass;2022-04-04;Kl. 6|Unit 4|Film corner
741;Limonade;lemonade;2022-04-04;Kl. 6|Unit 4|Film corner
742;Bedient euch!|Bedienen sie sich!;Help yourselves;2022-04-04;Kl. 6|Unit 4|Film corner
743;schön|herrlich|hübsch;lovely;2022-04-04;Kl. 6|Unit 4|Film corner
744;können|dürfen;may;2022-04-04;Kl. 6|Unit 4|Film corner
745;Wir reden später!;Talk to you later!;2022-05-03;Kl. 6|Unit 5|Way in
746;Guten Morgen.;Good morning.;2022-05-03;Kl. 6|Unit 5|Way in
747;Spieler|Spielerin;gamer;2022-05-03;Kl. 6|Unit 5|Way in
748;stehen;stand;2022-05-03;Kl. 6|Unit 5|Way in
749;reisen;travel;2022-05-03;Kl. 6|Unit 5|Way in
750;durch;throug;2022-05-03;Kl. 6|Unit 5|Way in
751;Fantasie|Fantasy;fantasy;2022-05-03;Kl. 6|Unit 5|Way in
752;Schatz;treasure;2022-05-03;Kl. 6|Unit 5|Way in
753;Zeitung;newspaper;2022-05-03;Kl. 6|Unit 5|Way in
754;Anzeige|Werbespot;advertisment;2022-05-03;Kl. 6|Unit 5|Way in
755;SMS;text message;2022-05-03;Kl. 6|Unit 5|Way in
756;Anrufer|Anruferin;caller;2022-05-03;Kl. 6|Unit 5|Way in
757;Laut lachen!;Laugh out loud!;2022-05-03;Kl. 6|Unit 5|Way in
758;lachen;laugh;2022-05-03;Kl. 6|Unit 5|Way in
759;Kuss;kiss;2022-05-03;Kl. 6|Unit 5|Way in
760;chatten|plaudern;chat;2022-05-03;Kl. 6|Unit 5|Media
761;online;online;2022-05-03;Kl. 6|Unit 5|Media
762;im Internet surfen;surf the internet;2022-05-03;Kl. 6|Unit 5|Media
763;herunterladen;download;2022-05-03;Kl. 6|Unit 5|Media
764;ins Internet stellen|hochladen;upload;2022-05-03;Kl. 6|Unit 5|Media
765;zu ... hinzufügen;bookmark;2022-05-03;Kl. 6|Unit 5|Media
766;kopieren;copy;2022-05-03;Kl. 6|Unit 5|Media
767;einfügen;paste;2022-05-03;Kl. 6|Unit 5|Media
768;speichern;save;2022-05-03;Kl. 6|Unit 5|Media
769;Datei;file;2022-05-03;Kl. 6|Unit 5|Media
770;Text;text;2022-05-03;Kl. 6|Unit 5|Media
771;Video;video;2022-05-03;Kl. 6|Unit 5|Media
772;Kommentar;comment;2022-05-03;Kl. 6|Unit 5|Media
773;Software;software;2022-05-03;Kl. 6|Unit 5|Media
774;draußen|im Freien;outside;2022-05-03;Kl. 6|Unit 5|Station 1
775;Jacke;jacket;2022-05-03;Kl. 6|Unit 5|Station 1
776;an der Spitze von|an der Spitze|im vorderem Bereich;at the front of;2022-05-03;Kl. 6|Unit 5|Station 1
777;rappen;rap;2022-05-23;Kl. 6|Unit 5|Activities
778;anprobieren;try on;2022-05-23;Kl. 6|Unit 5|Activities
779;herumhängen|hängen;hang;2022-05-23;Kl. 6|Unit 5|Activities
780;Fahrrad fahren|fahren;ride;2022-05-23;Kl. 6|Unit 5|Activities
781;sich anziehen;get dressed;2022-05-23;Kl. 6|Unit 5|Activities
782;reparieren;repair;2022-05-23;Kl. 6|Unit 5|Activities
783;mit dem Nachbar reden;talk to a Neighbour;2022-05-23;Kl. 6|Unit 5|Activities
784;sich die Haare schneiden lassen;have a haircut;2022-05-23;Kl. 6|Unit 5|Activities
785;streichen|anmalen|malen;paint;2022-05-23;Kl. 6|Unit 5|Activities
786;Pause machen;take a break;2022-05-23;Kl. 6|Unit 5|Activities
787;Moment|Augenblick;moment;2022-05-23;Kl. 6|Unit 5|Station 2
788;während;while;2022-05-23;Kl. 6|Unit 5|Station 2
789;winken;wave;2022-05-23;Kl. 6|Unit 5|Station 2
790;vor|davor;in front of;2022-05-23;Kl. 6|Unit 5|Station 2
791;Ich glaube.;I think so.;2022-05-23;Kl. 6|Unit 5|Station 2
792;Du bist dran.;Your turn.;2022-05-23;Kl. 6|Unit 5|Station 2
793;testen|prüfen;test;2022-05-23;Kl. 6|Unit 5|Reading corner
794;Achterbahn;roller coaster;2022-05-23;Kl. 6|Unit 5|Reading corner
795;Fahrt|Ritt;ride;2022-05-23;Kl. 6|Unit 5|Reading corner
796;Milliarde;billion;2022-05-23;Kl. 6|Unit 5|Reading corner
797;passen;fit;2022-05-23;Kl. 6|Unit 5|Reading corner
798;Insel;island;2022-05-23;Kl. 6|Unit 5|Reading corner
799;Südpol;South Pole;2022-05-23;Kl. 6|Unit 5|Reading corner
800;Ski fahren;ski;2022-05-23;Kl. 6|Unit 5|Reading corner
801;Meile;mile;2022-05-23;Kl. 6|Unit 5|Reading corner
802;Führer|Führerin;guide;2022-05-23;Kl. 6|Unit 5|Reading corner
803;schwer|schwierig;hard;2022-05-23;Kl. 6|Unit 5|Reading corner
804;schwimmen;swim;2022-05-23;Kl. 6|Unit 5|Reading corner
805;Text;text;2022-05-23;Kl. 6|Unit 5|Reading corner
806;Radio;radio;2022-05-23;Kl. 6|Unit 5|Reading corner
807;Zuhörer|Zuhörerin;listner;2022-05-23;Kl. 6|Unit 5|Reading corner
808;jemand anderes;somebody else;2022-05-23;Kl. 6|Unit 5|Reading corner
809;Und du?;What about you?;2022-05-23;Kl. 6|Unit 5|Film corner
810;zustimmen;agree;2022-05-23;Kl. 6|Unit 5|Film corner
811;anderer Meinung sein|nicht einverstanden sein;disagree;2022-05-23;Kl. 6|Unit 5|Film corner
812;Ich glaube nicht.;I don´t think so.;2022-05-23;Kl. 6|Unit 5|Film corner
813;Teil;part;2022-05-23;Kl. 6|Unit 5|Film corner
814;Mauer|Wand;wall;2022-05-23;Kl. 6|Unit 5|Writing skills
815;heraus;out;2022-05-23;Kl. 6|Unit 5|Writing skills
816;Kopfsalat;lettuce;2022-05-23;Kl. 6|Unit 5|Writing skills
817;schließlich|zum Schluss;finally;2022-05-23;Kl. 6|Unit 5|Writing skills
818;endlich|zu guterletzt;at last;2022-05-23;Kl. 6|Unit 5|Writing skills
819;abfahren|verlassen|lassen;leave;2022-06-03;Kl. 6|Unit 6|Way in
820;bald;soon;2022-06-03;Kl. 6|Unit 6|Way in
821;vermissen;miss;2022-06-03;Kl. 6|Unit 6|Way in
822;weg|entfernt;away;2022-06-03;Kl. 6|Unit 6|Way in
823;Leute;guys;2022-06-03;Kl. 6|Unit 6|Way in
824;Cornish|aus Cornwall;Cornish;2022-06-03;Kl. 6|Unit 6|Way in
825;Schmuggler|Schmugglerin;smuggler;2022-06-03;Kl. 6|Unit 6|Way in
826;die besten;the best;2022-06-03;Kl. 6|Unit 6|Way in
827;Baby;baby;2022-06-03;Kl. 6|Unit 6|Way in
828;Schmuck machen;make jewellery;2022-06-03;Kl. 6|Unit 6|Holiday activities
829;campen gehen|zelten;go camping;2022-06-03;Kl. 6|Unit 6|Holiday activities
830;den Strand nach Strandgut absuchen;go beach combing;2022-06-03;Kl. 6|Unit 6|Holiday activities
831;in einem Zelt schlafen;sleep in a tent;2022-06-03;Kl. 6|Unit 6|Holiday activities
832;auf einer großen Welle surfen;surf on a big wave;2022-06-03;Kl. 6|Unit 6|Holiday activities
833;im Wald wandern gehen;hike in the woods;2022-06-03;Kl. 6|Unit 6|Holiday activities
834;Plan;plan;2022-06-03;Kl. 6|Unit 6|Station 1
835;noch drei Tage;three more days;2022-06-03;Kl. 6|Unit 6|Station 1
836;bis zu|vorher|zuvor;before;2022-06-03;Kl. 6|Unit 6|Station 1
837;Camp|Lager;camp;2022-06-03;Kl. 6|Unit 6|Station 1
838;am Schluss;by the end;2022-06-03;Kl. 6|Unit 6|Station 1
839;eifersüchtig|neidisch;jealous;2022-06-03;Kl. 6|Unit 6|Station 1
840;Abschieds-;leaving;2022-06-03;Kl. 6|Unit 6|Station 1
841;Tischtennis;table tennis;2022-06-03;Kl. 6|Unit 6|Station 1
842;aufpassen|hüten;look after;2022-06-03;Kl. 6|Unit 6|Station 1
843;verkaufen;sell;2022-06-03;Kl. 6|Unit 6|Station 1
844;Regenschirm;umbrella;2022-06-03;Kl. 6|Unit 6|Station 1
845;einen Koffer packen;pack a suitcase;2022-06-03;Kl. 6|Unit 1|EXTRA
846;herum hängen;hang around;2022-06-03;Kl. 6|Unit 1|EXTRA
847;einen Berg besteigen;climb a mountain;2022-06-03;Kl. 6|Unit 1|EXTRA
848;ein Souvenir kaufen;buy a souvenir;2022-06-03;Kl. 6|Unit 1|EXTRA
849;sonnenbaden am Strand;sunbathe on the beach;2022-06-03;Kl. 6|Unit 1|EXTRA
850;in ein anderes Land fliegen;fly to another country;2022-06-03;Kl. 6|Unit 1|EXTRA
851;ängstlich;afraid;2022-06-03;Kl. 6|Unit 1|EXTRA
852;entspannt|locker|gelassen;relaxed;2022-06-03;Kl. 6|Unit 1|EXTRA
853;froh;glad;2022-06-03;Kl. 6|Unit 1|EXTRA
854;verwirrt|wirr;confused;2022-06-03;Kl. 6|Unit 1|EXTRA
855;nervös|aufgeregt;nervous;2022-06-03;Kl. 6|Unit 1|EXTRA
856;eifersüchtig|neidisch;jealous;2022-06-03;Kl. 6|Unit 1|EXTRA
857;Thunfisch;tuna;2022-06-03;Kl. 6|Unit 1|EXTRA
858;ich spiele gerade;I´m playing;2022-06-03;Kl. 6|Unit 1|EXTRA
859;heruntereilen;rush down;2022-06-03;Kl. 6|Unit 1|EXTRA
860;Ich muss es vergessen haben.;I must have forgotten it.;2022-06-03;Kl. 6|Unit 1|EXTRA
861;nicht mehr;not ... any more;2022-06-03;Kl. 6|Unit 1|EXTRA
862;an jenem Abend|in jener Nacht;that night;2022-06-03;Kl. 6|Unit 1|EXTRA
863;Flur|Diele|Korridor;hall;2022-06-03;Kl. 6|Unit 1|EXTRA
864;Dafür sind Freunde da!;That´s what friends are for!;2022-06-03;Kl. 6|Unit 1|EXTRA
865;das beste Ergebnis;best ever score;2022-06-03;Kl. 6|Unit 1|EXTRA
866;decken|legen;lay;2022-06-03;Kl. 6|Unit 2|EXTRA
867;machen;make;2022-06-03;Kl. 6|Unit 2|EXTRA
868;essen;eat;2022-06-03;Kl. 6|Unit 2|EXTRA
869;fegen;sweep;2022-06-03;Kl. 6|Unit 2|EXTRA
870;den Fußboden fegen;sweep the floor;2022-06-03;Kl. 6|Unit 2|EXTRA
871;den Tisch decken;lay the table;2022-06-03;Kl. 6|Unit 2|EXTRA
872;abwaschen;do the wasching up;2022-06-03;Kl. 6|Unit 2|EXTRA
873;die Flaschen zum Altglascontainer bringen;take the bottles to the bottle bank;2022-06-03;Kl. 6|Unit 2|EXTRA
874;den Tisch abräumen;clear the table;2022-06-03;Kl. 6|Unit 2|EXTRA
875;mein Schlafzimmer staubsaugen;hoover my bedroom;2022-06-03;Kl. 6|Unit 2|EXTRA
876;hinbringen;take;2022-06-03;Kl. 6|Unit 2|EXTRA
877;brechen|kaputt machen;break;2022-06-03;Kl. 6|Unit 2|EXTRA
878;tragen;wear;2022-06-03;Kl. 6|Unit 2|EXTRA
879;Krankenschwester|Krankenpfleger;nurse;2022-06-03;Kl. 6|Unit 2|EXTRA
880;LKW-Fahrer|LKW-Fahrerin;lorry driver;2022-06-03;Kl. 6|Unit 2|EXTRA
881;Bauarbeiter|Bauarbeiterin;builder;2022-06-03;Kl. 6|Unit 2|EXTRA
882;Verkäufer|Verkäuferin;shop assistant;2022-06-03;Kl. 6|Unit 2|EXTRA
883;Koch|Köchin;chef;2022-06-03;Kl. 6|Unit 2|EXTRA
884;Tierarzt|Tierärztin;vet;2022-06-03;Kl. 6|Unit 2|EXTRA
885;Weihnachtstheaterstück;pantomime;2022-06-03;Kl. 6|Unit 2|EXTRA
886;Anmeldung;registration;2022-06-03;Kl. 6|Unit 2|EXTRA
887;feststecken;be stuck;2022-06-03;Kl. 6|Unit 2|EXTRA
888;Es ist meine Schuld.;It´s my fault.;2022-06-03;Kl. 6|Unit 2|EXTRA
889;hineingehen;go on;2022-06-03;Kl. 6|Unit 2|EXTRA
890;Zitrone;lemon;2022-06-08;Kl. 6|Unit 4|EXTRA
891;Käsekuchen;cheescake;2022-06-08;Kl. 6|Unit 4|EXTRA
892;Lasagne;lasagne;2022-06-08;Kl. 6|Unit 4|EXTRA
893;Frühlingsrolle;spring roll;2022-06-08;Kl. 6|Unit 4|EXTRA
894;Pfannkuchen;pancake;2022-06-08;Kl. 6|Unit 4|EXTRA
895;Ofenkartoffel;jacket potato;2022-06-08;Kl. 6|Unit 4|EXTRA
896;Lamm;lamb;2022-06-08;Kl. 6|Unit 4|EXTRA
897;Moussaka;moussaka;2022-06-08;Kl. 6|Unit 4|EXTRA
898;Schüssel|Schale|Schälchen;bowl;2022-06-08;Kl. 6|Unit 4|EXTRA
899;Mayonnaise;mayonnaise;2022-06-08;Kl. 6|Unit 4|EXTRA
900;Teelöffel;teaspoon;2022-06-08;Kl. 6|Unit 4|EXTRA
901;Trinkhalm;straw;2022-06-08;Kl. 6|Unit 4|EXTRA
902;Senf;mustard;2022-06-08;Kl. 6|Unit 4|EXTRA
903;Tablett;tray;2022-06-08;Kl. 6|Unit 4|EXTRA
904;Zahnstocher;toothpick;2022-06-08;Kl. 6|Unit 4|EXTRA
905;verlassen|lassen|abfahren;leave;2022-06-08;Kl. 6|Unit 4|EXTRA
906;Fernsehsendung;TV show;2022-06-08;Kl. 6|Unit 4|EXTRA
907;Anmeldeformular;entry form;2022-06-08;Kl. 6|Unit 4|EXTRA
908;sie machte;she was making;2022-06-08;Kl. 6|Unit 4|EXTRA
909;Magie|Zauberei|magisch|Zauber-;magic;2022-06-08;Kl. 6|Unit 4|EXTRA
910;Kochen;cooking;2022-06-08;Kl. 6|Unit 4|EXTRA
911;Ziel;ambition;2022-06-08;Kl. 6|Unit 4|EXTRA
912;Hotelfachschule;catering college;2022-06-08;Kl. 6|Unit 4|EXTRA
913;am meisten;most;2022-06-08;Kl. 6|Unit 4|EXTRA
914;Teamwork;teamwork;2022-06-08;Kl. 6|Unit 4|EXTRA
915;allein;by yourself;2022-06-08;Kl. 6|Unit 4|EXTRA
916;besonders|vor allem;especially;2022-06-08;Kl. 6|Unit 4|EXTRA
917;Rat|Ratschlag;advice;2022-06-08;Kl. 6|Unit 4|EXTRA
918;Chefkoch;head chef;2022-06-08;Kl. 6|Unit 4|EXTRA
919;Zutat;ingredient;2022-06-08;Kl. 6|Unit 4|EXTRA
920;Prise;pinch;2022-06-08;Kl. 6|Unit 4|EXTRA
921;Methode;method;2022-06-08;Kl. 6|Unit 4|EXTRA
922;hinzufügen;add;2022-06-08;Kl. 6|Unit 4|EXTRA
923;rühren|umrühren;stir;2022-06-08;Kl. 6|Unit 4|EXTRA
924;Mikrowelle;microwave;2022-06-08;Kl. 6|Unit 4|EXTRA
925;Schimmelkäse;blue cheese;2022-06-08;Kl. 6|Unit 4|EXTRA
926;super;super;2022-06-08;Kl. 6|Unit 4|EXTRA
927;noch einmal;once more;2022-06-08;Kl. 6|Unit 4|EXTRA
928;stolz auf;proud of;2022-06-08;Kl. 6|Unit 4|EXTRA
929;Gerede;talk;2022-06-08;Kl. 6|Unit 4|EXTRA
930;Platz;square;2022-06-09;Kl. 6|Unit 3|EXTRA
931;Moschee;mosque;2022-06-09;Kl. 6|Unit 3|EXTRA
932;Stadtzentrum|Stadtmitte;city centre;2022-06-09;Kl. 6|Unit 3|EXTRA
933;See;lake;2022-06-09;Kl. 6|Unit 3|EXTRA
934;Denkmal;monument;2022-06-09;Kl. 6|Unit 3|EXTRA
935;Aussichtspunkt;lookout point;2022-06-09;Kl. 6|Unit 3|EXTRA
936;Stockwerk;floor;2022-06-09;Kl. 6|Unit 3|EXTRA
937;eng|fest;tight;2022-06-09;Kl. 6|Unit 3|EXTRA
938;modisch;fashionable;2022-06-09;Kl. 6|Unit 3|EXTRA
939;gemustert;patterned;2022-06-09;Kl. 6|Unit 3|EXTRA
940;bequem|angenehm;comfortable;2022-06-09;Kl. 6|Unit 3|EXTRA
941;locker|lose;loose;2022-06-09;Kl. 6|Unit 3|EXTRA
942;unmodisch;unfashionable;2022-06-09;Kl. 6|Unit 3|EXTRA
943;schlicht|einfach;plain;2022-06-09;Kl. 6|Unit 3|EXTRA
944;unbequem|unangenehm;uncomfortable;2022-06-09;Kl. 6|Unit 3|EXTRA
945;Theater|Drama;drama;2022-06-09;Kl. 6|Unit 3|EXTRA
946;Boss|Chef;boss;2022-06-09;Kl. 6|Unit 3|EXTRA
947;Rolle;part;2022-06-09;Kl. 6|Unit 3|EXTRA
948;Miete;rent;2022-06-09;Kl. 6|Unit 3|EXTRA
949;Stein für Stein;brick by brick;2022-06-09;Kl. 6|Unit 3|EXTRA
950;Brett|Planke;plank;2022-06-09;Kl. 6|Unit 3|EXTRA
951;über;across;2022-06-09;Kl. 6|Unit 3|EXTRA
952;als;as;2022-06-09;Kl. 6|Unit 3|EXTRA
953;Kanone;cannon;2022-06-09;Kl. 6|Unit 3|EXTRA
954;Kanonenkugel;cannon ball;2022-06-09;Kl. 6|Unit 3|EXTRA
955;Dach;roof;2022-06-09;Kl. 6|Unit 3|EXTRA
956;glücklicherweise;luckily;2022-06-09;Kl. 6|Unit 3|EXTRA
957;Feuerwehrauto;fire engine;2022-06-09;Kl. 6|Unit 3|EXTRA
958;niederbrennen|verbrennen;burn down;2022-06-09;Kl. 6|Unit 3|EXTRA
959;Zimmerman|Zimmerin|Tischler|Tischlerin;carpenter;2022-06-09;Kl. 6|Unit 3|EXTRA
960;Werkzeug|Gerät;tool;2022-06-09;Kl. 6|Unit 3|EXTRA
961;Geheimnis;secret;2022-06-15;Kl. 6|Unit 6|Reading corner
962;Höhle;cave;2022-06-15;Kl. 6|Unit 6|Reading corner
963;merkwürdig|seltsam;strange;2022-06-15;Kl. 6|Unit 6|Reading corner
964;Hafen;harbour;2022-06-15;Kl. 6|Unit 6|Reading corner
965;in diese Richtung;this way;2022-06-15;Kl. 6|Unit 6|Reading corner
966;Fels|Stein;rock;2022-06-15;Kl. 6|Unit 6|Reading corner
967;beobachten;watch;2022-06-15;Kl. 6|Unit 6|Reading corner
968;aufheben;pick up;2022-06-15;Kl. 6|Unit 6|Reading corner
969;Stock;stick;2022-06-15;Kl. 6|Unit 6|Reading corner
970;Angst haben|erschrocken sein;be scared;2022-06-15;Kl. 6|Unit 6|Reading corner
971;gegen;against;2022-06-15;Kl. 6|Unit 6|Reading corner
972;Zeile|Linie;line;2022-06-15;Kl. 6|Unit 6|Reading corner
973;in ... hinein;inside;2022-06-15;Kl. 6|Unit 6|Film corner
974;Geist;ghost;2022-06-15;Kl. 6|Unit 6|Film corner
975;erschrecken;scare;2022-06-15;Kl. 6|Unit 6|Film corner
976;herunterladen;download;2022-06-15;Kl. 6|Unit 5|EXTRA
977;ins Internet stellen|hochladen;upload;2022-06-15;Kl. 6|Unit 5|EXTRA
978;zu ... hinzufügen;bookmark;2022-06-15;Kl. 6|Unit 5|EXTRA
979;kopieren;copy;2022-06-15;Kl. 6|Unit 5|EXTRA
980;einfügen;paste;2022-06-15;Kl. 6|Unit 5|EXTRA
981;speichern;save;2022-06-15;Kl. 6|Unit 5|EXTRA
982;Datei;file;2022-06-15;Kl. 6|Unit 5|EXTRA
983;Text;text;2022-06-15;Kl. 6|Unit 5|EXTRA
984;Video;video;2022-06-15;Kl. 6|Unit 5|EXTRA
985;Kommentar;comment;2022-06-15;Kl. 6|Unit 5|EXTRA
986;Software;software;2022-06-15;Kl. 6|Unit 5|EXTRA
987;den Hund spazieren führen;take the dog for a walk;2022-06-15;Kl. 6|Unit 5|EXTRA
988;sich anziehen;get dressed;2022-06-15;Kl. 6|Unit 5|EXTRA
989;reparieren;repair;2022-06-15;Kl. 6|Unit 5|EXTRA
990;mit dem Nachbar reden;talk to a neighbour;2022-06-15;Kl. 6|Unit 5|EXTRA
991;sich die Haare schneiden lassen;have a haircut;2022-06-15;Kl. 6|Unit 5|EXTRA
992;streichen|anmalen|malen;paint;2022-06-15;Kl. 6|Unit 5|EXTRA
993;Pause machen;take a break;2022-06-15;Kl. 6|Unit 5|EXTRA
994;Fahrt|Ritt;ride;2022-06-15;Kl. 6|Unit 5|EXTRA
995;Freizeitpark|Themenpark;theme park;2022-06-15;Kl. 6|Unit 5|EXTRA
996;Milliarde;billion;2022-06-15;Kl. 6|Unit 5|EXTRA
997;passen;fit;2022-06-15;Kl. 6|Unit 5|EXTRA
998;heißen|genannt werden;be called;2022-06-15;Kl. 6|Unit 5|EXTRA
999;Südpol;South Pole;2022-06-15;Kl. 6|Unit 5|EXTRA
1000;Meile;mile;2022-06-15;Kl. 6|Unit 5|EXTRA
1001;super;way to go;2022-06-15;Kl. 6|Unit 5|EXTRA
1002;Amerika;America;2022-06-15;Kl. 6|Unit 5|EXTRA
1003;SMS-Schreiber|SMS-Schreiberin;texter;2022-06-15;Kl. 6|Unit 5|EXTRA
1004;in einem Zelt schlafen;sleep in a tent;2022-06-15;Kl. 6|Unit 6|EXTRA
1005;auf einer großen Welle surfen;surf on a big wave;2022-06-15;Kl. 6|Unit 6|EXTRA
1006;im Wald wandern gehen;hike in the woods;2022-06-15;Kl. 6|Unit 6|EXTRA
1007;schlafen;sleep;2022-06-15;Kl. 6|Unit 6|EXTRA
1008;verkaufen;sell;2022-06-15;Kl. 6|Unit 6|EXTRA
1009;Abschiedsrede;farewell speech;2022-06-15;Kl. 6|Unit 6|Farewell
1010;in Verbindung bleiben;keep in touch;2022-06-15;Kl. 6|Unit 6|Farewell
1011;halten;keep;2022-06-15;Kl. 6|Unit 6|Farewell
1012;die Schule wechseln;change school;2022-06-15;Kl. 6|Unit 6|EXTRA
1013;Sachen packen;pack up things;2022-06-15;Kl. 6|Unit 6|EXTRA
1014;sich verabschieden;say goodbye;2022-06-15;Kl. 6|Unit 6|EXTRA
1015;erkunden|erforschen;explore;2022-06-15;Kl. 6|Unit 6|EXTRA
1016;sich schnell zu Hause fühlen;feel at home quickly;2022-06-15;Kl. 6|Unit 6|EXTRA
1017;eine neue Adresse haben;have a new adress;2022-06-15;Kl. 6|Unit 6|EXTRA
1018;einzige;only;2022-06-15;Kl. 6|Unit 6|EXTRA
1019;merkwürdig|seltsam;funny;2022-06-15;Kl. 6|Unit 6|EXTRA
1020;heutzutage;now;2022-06-15;Kl. 6|Unit 6|EXTRA
1021;wir schliefen alle in einem Zelt;we all sleep in a tent;2022-06-18;Kl. 6|Unit 1|Last summer
1022;am Lagerfeuer;at the campfire;2022-06-18;Kl. 6|Unit 1|Last summer
1023;wir zählten die Sterne;we counted stars;2022-06-18;Kl. 6|Unit 1|Last summer
1024;Sonnenschein;sunshine;2022-06-18;Kl. 6|Unit 1|Last summer
1025;gute Stimmung;good vibes;2022-06-18;Kl. 6|Unit 1|Last summer
1026;im Sand;on the sand;2022-06-18;Kl. 6|Unit 1|Last summer
1027;ich kann es nicht abwarten;I can´t wait;2022-06-18;Kl. 6|Unit 1|Last summer
1028;in der Sonne liegen;lie in the sun;2022-06-18;Kl. 6|Unit 1|Last summer
1029;Wann wird es wieder Sommer sein?;When will summer come again?;2022-06-18;Kl. 6|Unit 1|Last summer
1030;Rollenspiel;role play;2022-06-18;Kl. 6|Unit 1|Checkpoint
1031;albern;silly;2022-06-18;Kl. 6|Unit 1|Checkpoint
1032;Das ist ungerecht!;That isn´t fair!;2022-06-18;Kl. 6|Unit 1|Checkpoint
1033;meinen;mean;2022-06-18;Kl. 6|Unit 1|Checkpoint
1034;Ehrenhalle;hall of fame;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1035;von;by;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1036;mit;featuring;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1037;du könntest;you could;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1038;der Größte;the greatest;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1039;indem du dir auf die Brust schlägst;banging on your chest;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1040;die Welt besiegen;beat the world;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1041;den Krieg besiegen;beat the war;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1042;mit God reden;talk to God;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1043;an seine Tür klopfen;go banging on his door;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1044;deine Hände in die Luft werfen;throw your hands up;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1045;schneller sein als die Uhr;beat the clock;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1046;einen Berg versetzen;move a mountain;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1047;Steine zerbrechen;break rocks;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1048;ein Herrscher sein;be a master;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1049;auf Glück warten;wait for luck;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1050;sich selbst hingeben;dedicate yourself;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1051;sich selbst finden;find yourself;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1052;stehend;standing;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1053;die Welt wird deinen Namen kennen;the world´s gonna know your name;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1054;weil du mit dem hellsten Licht leuchtest;´cause you burn with the biggest flame;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1055;du wirst;you´ll be;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1056;Wand|Mauer;wall;2022-06-18;Kl. 6|Unit 2|Hall of Fame
1057;Präsentation|Vortrag;presentation;2022-06-18;Kl. 6|Unit 2|Checkpoint
1058;Erfolg;success;2022-06-18;Kl. 6|Unit 2|Checkpoint
